speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,478,"yeah yeah that's that's brilliant <pause dur=""short"" /> that's pretty good",11,50_plus,yeah yeah brilliant pause dur short pretty good,50-plus,8
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,479,yes I'm going to go round and find people who there's there's various I'm supposed to be doing a bit of a history about the charity that I'm chair of at the moment so I'm gonna go round and have conversations with trustees and ex trustees because we're opening our building up for the open house weekend in September,67,50_plus,yes going go round find people various supposed bit history charity chair moment gonna go round conversations trustees ex trustees opening building open house weekend september,50-plus,26
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,480,mm,1,50_plus,mm,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,481,"and I'm I'm going to be erm I'm going to be <trunc>worki</trunc> erm sort of trying to produce a little handbook about our project <pause dur=""short"" /> and erm to hand out to people who might come round hopefully people will come round",42,50_plus,going erm going trunc worki trunc erm sort trying produce little handbook project pause dur short erm hand people might come round hopefully people come round,50-plus,26
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,482,yeah,1,50_plus,yeah,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,483,"we're right opposite the building of the <anon type=""place"" /> in Brixton so it is entirely possible if they open that they will have ten million visitors and we will have none well we will only have people who were an overspill and can't get in there and just come round our building while they're waiting to queue to get into the other one across the road",68,50_plus,right opposite building anon type place brixton entirely possible open ten million visitors none well people overspill get come round building waiting queue get one across road,50-plus,27
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,484,yes yes <trunc>wh</trunc>what church is that?,7,50_plus,yes yes trunc wh trunc church,50-plus,6
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,485,"oh it's called er <anon type=""place"" /> at <anon type=""place"" /> so we have a we have a church an old church we look after dating from eighteen twenty-four but it's been converted so it's a community centre now rather than a church",42,50_plus,oh called er anon type place anon type place church old church look dating eighteen twenty four converted community centre rather church,50-plus,22
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,486,right,1,50_plus,right,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,487,it's right in the middle of Brixton oh there's dance,12,50_plus,right middle brixton oh dance,50-plus,5
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,488,yes oh the dance yes,5,50_plus,yes oh dance yes,50-plus,4
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,489,yes,1,50_plus,yes,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,490,it's a good idea I <trunc>h</trunc> I haven't replied,10,50_plus,good idea trunc h trunc replied,50-plus,6
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,491,yes,1,50_plus,yes,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,492,cos I was away but erm,6,50_plus,cos away erm,50-plus,3
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,493,no that's alright,4,50_plus,alright,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,494,but er yeah <trunc>th</trunc><trunc>th</trunc>that sounds that sounds good that sounds good that sounds good I've been trying to think of people to ask to come,26,50_plus,er yeah trunc th trunc trunc th trunc sounds sounds good sounds good sounds good trying think people ask come,50-plus,20
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,495,yes well if we sold I don't know how much people would be prepared to pay,17,50_plus,yes well sold know much people would prepared pay,50-plus,9
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,496,mm,1,50_plus,mm,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,497,a tenner? fifteen quid?,6,50_plus,tenner fifteen quid,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,498,"yeah <trunc>ri</trunc> <vocal desc=""misc"" /> <trunc>e</trunc>erm <pause dur=""short"" /> let me think let me think <pause dur=""short"" /> mm ten comes to mind",13,50_plus,yeah trunc ri trunc vocal desc misc trunc e trunc erm pause dur short let think let think pause dur short mm ten comes mind,50-plus,25
